Addendum AA -- ASC Covered Surgical Procedures for CY 2024                                                                                                                                (Including Surgical Procedures for Which Payment is Packaged)						
CPT codes and descriptions only are copyright 2023 American Medical Association.  All Rights Reserved.  Applicable FARS/DFARS Apply.  Dental codes (D codes) are copyright 2023 American Dental Association.  All Rights Reserved.						
						
HCPCS Code		Short Descriptor	Subject to Multiple Procedure Discounting	July 2024  Payment Indicator	July 2024  Payment Weight  	July 2024 Payment Rate 
43754		Dx gastr intub w/asp spec	N	N1		
43755		Dx gastr intub w/asp specs	N	G2	1.514	$81.02
43756		Dx duod intub w/asp spec	N	G2	8.7859	$470.17
43757		Dx duod intub w/asp specs	Y	G2	8.7859	$470.17
43761		Reposition gastrostomy tube	Y	A2	2.3954	$128.19
43762		Rplc gtube no revj trc	Y	G2	2.3954	$128.19
43763		Rplc gtube revj gstrst trc	Y	G2	2.3954	$128.19
43774		Lap rmvl gastr adj all parts	Y	G2	33.6153	"$1,798.89"
43870		Repair stomach opening	Y	A2	33.6153	"$1,798.89"
43886		Revise gastric port open	Y	G2	34.7726	"$1,860.82"
43887		Remove gastric port open	N	G2	17.6752	$945.87
43888		Change gastric port open	Y	G2	34.7726	"$1,860.82"
44100		Biopsy of bowel	Y	A2	8.7859	$470.17
44312		Revision of ileostomy	Y	A2	34.7726	"$1,860.82"
44340		Revision of colostomy	Y	A2	34.7726	"$1,860.82"
44360		Small bowel endoscopy	Y	A2	15.5423	$831.73
44361		Small bowel endoscopy/biopsy	Y	A2	15.5423	$831.73
44363		Small bowel endoscopy	Y	A2	15.5423	$831.73
44364		Small bowel endoscopy	Y	A2	15.5423	$831.73
44365		Small bowel endoscopy	Y	A2	15.5423	$831.73
44366		Small bowel endoscopy	Y	A2	15.5423	$831.73
44369		Small bowel endoscopy	Y	A2	15.5423	$831.73
44370		Small bowel endoscopy/stent	Y	J8	80.9943	"$4,334.33"
44372		Small bowel endoscopy	Y	A2	15.5423	$831.73
44373		Small bowel endoscopy	Y	A2	15.5423	$831.73
44376		Small bowel endoscopy	Y	A2	15.5423	$831.73
44377		Small bowel endoscopy/biopsy	Y	A2	15.5423	$831.73
44378		Small bowel endoscopy	Y	A2	15.5423	$831.73
44379		S bowel endoscope w/stent	Y	A2	48.1186	"$2,575.02"
44380		Small bowel endoscopy br/wa	Y	A2	8.7859	$470.17
44381		Small bowel endoscopy br/wa	Y	G2	15.5423	$831.73
44382		Small bowel endoscopy	Y	A2	8.7859	$470.17
44384		Small bowel endoscopy	Y	J8	20.3801	"$1,090.62"
44385		Endoscopy of bowel pouch	Y	A2	8.8584	$474.05
44386		Endoscopy bowel pouch/biop	Y	A2	8.8584	$474.05
44388		Colonoscopy thru stoma spx	Y	A2	8.8584	$474.05
44389		Colonoscopy with biopsy	Y	A2	11.4378	$612.08
44390		Colonoscopy for foreign body	Y	A2	8.8584	$474.05
44391		Colonoscopy for bleeding	Y	A2	11.4378	$612.08
44392		Colonoscopy & polypectomy	Y	A2	11.4378	$612.08
44394		Colonoscopy w/snare	Y	A2	11.4378	$612.08
44401		Colonoscopy with ablation	Y	G2	11.4378	$612.08
44402		Colonoscopy w/stent plcmt	Y	J8	60.6036	"$3,243.14"
44403		Colonoscopy w/resection	Y	G2	11.4378	$612.08
44404		Colonoscopy w/injection	Y	G2	11.4378	$612.08
44405		Colonoscopy w/dilation	Y	G2	11.4378	$612.08
44406		Colonoscopy w/ultrasound	Y	G2	11.4378	$612.08
44407		Colonoscopy w/ndl aspir/bx	Y	G2	11.4378	$612.08
44408		Colonoscopy w/decompression	Y	R2	8.8584	$474.05
44500		Intro gastrointestinal tube	Y	G2	8.7859	$470.17
44701		Intraop colon lavage add-on	N	N1		
45000		Drainage of pelvic abscess	Y	A2	11.4378	$612.08
45005		Drainage of rectal abscess	Y	A2	11.4378	$612.08
45020		Drainage of rectal abscess	Y	A2	25.2067	"$1,348.91"
45100		Biopsy of rectum	Y	A2	25.2067	"$1,348.91"
45108		Removal of anorectal lesion	Y	A2	25.2067	"$1,348.91"
45150		Excision of rectal stricture	Y	A2	11.4378	$612.08
45160		Excision of rectal lesion	Y	A2	25.2067	"$1,348.91"
45171		Exc rect tum transanal part	Y	G2	25.2067	"$1,348.91"
45172		Exc rect tum transanal full	Y	G2	25.2067	"$1,348.91"
45190		Destruction rectal tumor	Y	A2	25.2067	"$1,348.91"
45300		Proctosigmoidoscopy dx	Y	P3		$97.20
45303		Proctosigmoidoscopy dilate	Y	P2	11.4378	$612.08
45305		Proctosigmoidoscopy w/bx	Y	A2	11.4378	$612.08
45307		Proctosigmoidoscopy fb	Y	A2	25.2067	"$1,348.91"
45308		Proctosigmoidoscopy removal	Y	A2	25.2067	"$1,348.91"
45309		Proctosigmoidoscopy removal	Y	A2	11.4378	$612.08
45315		Proctosigmoidoscopy removal	Y	A2	11.4378	$612.08
45317		Proctosigmoidoscopy bleed	Y	A2	11.4378	$612.08
45320		Proctosigmoidoscopy ablate	Y	A2	25.2067	"$1,348.91"
45321		Proctosigmoidoscopy volvul	Y	A2	25.2067	"$1,348.91"
45327		Proctosigmoidoscopy w/stent	Y	J8	74.6793	"$3,996.39"
45330		Diagnostic sigmoidoscopy	Y	P3		$154.13
45331		Sigmoidoscopy and biopsy	Y	A2	8.8584	$474.05
45332		Sigmoidoscopy w/fb removal	Y	A2	11.4378	$612.08
45333		Sigmoidoscopy & polypectomy	Y	A2	8.8584	$474.05
45334		Sigmoidoscopy for bleeding	Y	A2	11.4378	$612.08
45335		Sigmoidoscopy w/submuc inj	Y	A2	8.8584	$474.05
45337		Sigmoidoscopy & decompress	Y	A2	8.8584	$474.05
45338		Sigmoidoscopy w/tumr remove	Y	A2	11.4378	$612.08
45340		Sig w/tndsc balloon dilation	Y	A2	11.4378	$612.08
45341		Sigmoidoscopy w/ultrasound	Y	A2	8.8584	$474.05
45342		Sigmoidoscopy w/us guide bx	Y	A2	11.4378	$612.08
45346		Sigmoidoscopy w/ablation	Y	G2	11.4378	$612.08
45347		Sigmoidoscopy w/plcmt stent	Y	J8	75.0458	"$4,016.00"
45349		Sigmoidoscopy w/resection	Y	G2	25.2067	"$1,348.91"
45350		Sgmdsc w/band ligation	Y	G2	11.4378	$612.08
45378		Diagnostic colonoscopy	Y	A2	8.8584	$474.05
45379		Colonoscopy w/fb removal	Y	A2	11.4378	$612.08
45380		Colonoscopy and biopsy	Y	A2	11.4378	$612.08
45381		Colonoscopy submucous njx	Y	A2	11.4378	$612.08
45382		Colonoscopy w/control bleed	Y	A2	11.4378	$612.08
45384		Colonoscopy w/lesion removal	Y	A2	11.4378	$612.08
45385		Colonoscopy w/lesion removal	Y	A2	11.4378	$612.08
45386		Colonoscopy w/balloon dilat	Y	A2	11.4378	$612.08
45388		Colonoscopy w/ablation	Y	G2	11.4378	$612.08
45389		Colonoscopy w/stent plcmt	Y	J8	73.7450	"$3,946.39"
45390		Colonoscopy w/resection	Y	G2	25.2067	"$1,348.91"
45391		Colonoscopy w/endoscope us	Y	A2	11.4378	$612.08
45392		Colonoscopy w/endoscopic fnb	Y	A2	11.4378	$612.08
45393		Colonoscopy w/decompression	Y	G2	11.4378	$612.08
45398		Colonoscopy w/band ligation	Y	G2	11.4378	$612.08
45500		Repair of rectum	Y	A2	25.2067	"$1,348.91"
45505		Repair of rectum	Y	A2	25.2067	"$1,348.91"
45520		Treatment of rectal prolapse	N	N1		
45541		Correct rectal prolapse	Y	G2	25.2067	"$1,348.91"
45560		Repair of rectocele	Y	A2	25.2067	"$1,348.91"
45900		Reduction of rectal prolapse	Y	A2	8.8584	$474.05
45905		Dilation of anal sphincter	Y	A2	11.4378	$612.08
45910		Dilation of rectal narrowing	Y	A2	11.4378	$612.08
45915		Remove rectal obstruction	Y	A2	11.4378	$612.08
45990		Surg dx exam anorectal	Y	A2	25.2067	"$1,348.91"
46020		Placement of seton	Y	A2	25.2067	"$1,348.91"
46030		Removal of rectal marker	Y	A2	11.4378	$612.08
46040		Incision of rectal abscess	Y	A2	11.4378	$612.08
46045		Incision of rectal abscess	Y	A2	25.2067	"$1,348.91"
46050		Incision of anal abscess	Y	A2	8.8584	$474.05
46060		Incision of rectal abscess	Y	A2	25.2067	"$1,348.91"
46070		Incision of anal septum	Y	G2	25.2067	"$1,348.91"
46080		Incision of anal sphincter	Y	A2	25.2067	"$1,348.91"
46083		Incise external hemorrhoid	Y	P2	2.3954	$128.19
46200		Removal of anal fissure	Y	A2	25.2067	"$1,348.91"
46220		Excise anal ext tag/papilla	Y	A2	11.4378	$612.08
46221		Ligation of hemorrhoid(s)	Y	P3		$193.73
46230		Removal of anal tags	Y	A2	25.2067	"$1,348.91"
46250		Remove ext hem groups 2+	Y	A2	25.2067	"$1,348.91"
46255		Remove int/ext hem 1 group	Y	A2	25.2067	"$1,348.91"
46257		Remove in/ex hem grp & fiss	Y	A2	25.2067	"$1,348.91"
46258		Remove in/ex hem grp w/fistu	Y	A2	25.2067	"$1,348.91"
46260		Remove in/ex hem groups 2+	Y	A2	25.2067	"$1,348.91"
46261		Remove in/ex hem grps & fiss	Y	A2	25.2067	"$1,348.91"
46262		Remove in/ex hem grps w/fist	Y	A2	25.2067	"$1,348.91"
46270		Remove anal fist subq	Y	A2	25.2067	"$1,348.91"
46275		Remove anal fist inter	Y	A2	25.2067	"$1,348.91"
46280		Remove anal fist complex	Y	A2	25.2067	"$1,348.91"
46285		Remove anal fist 2 stage	Y	A2	25.2067	"$1,348.91"
46288		Repair anal fistula	Y	A2	25.2067	"$1,348.91"
46320		Removal of hemorrhoid clot	Y	P3		$150.13
46500		Injection into hemorrhoid(s)	Y	P3		$245.66
46505		Chemodenervation anal musc	Y	G2	11.4378	$612.08
46600		Diagnostic anoscopy spx	N	N1		
46601		Diagnostic anoscopy	N	N1		
46604		Anoscopy and dilation	Y	P3		$599.18
46606		Anoscopy and biopsy	Y	P3		$232.68
46607		Diagnostic anoscopy & biopsy	Y	G2	11.4378	$612.08
46608		Anoscopy remove for body	Y	A2	8.8584	$474.05
46610		Anoscopy remove lesion	Y	A2	25.2067	"$1,348.91"
46611		Anoscopy	Y	A2	8.8584	$474.05
46612		Anoscopy remove lesions	Y	A2	25.2067	"$1,348.91"
46614		Anoscopy control bleeding	Y	P3		$129.48
46615		Anoscopy	Y	A2	25.2067	"$1,348.91"
46700		Repair of anal stricture	Y	A2	25.2067	"$1,348.91"
46706		Repr of anal fistula w/glue	Y	G2	25.2067	"$1,348.91"
46707		Repair anorectal fist w/plug	Y	J8	34.0021	"$1,819.59"
46750		Repair of anal sphincter	Y	A2	25.2067	"$1,348.91"
46753		Reconstruction of anus	Y	A2	25.2067	"$1,348.91"
46754		Removal of suture from anus	Y	A2	25.2067	"$1,348.91"
46760		Repair of anal sphincter	Y	A2	25.2067	"$1,348.91"
46761		Repair of anal sphincter	Y	A2	25.2067	"$1,348.91"
46900		Destruction anal lesion(s)	Y	P3		$169.10
46910		Destruction anal lesion(s)	Y	P3		$191.07
46916		Cryosurgery anal lesion(s)	Y	P2	1.9404	$103.84
46917		Laser surgery anal lesions	Y	A2	25.2067	"$1,348.91"
46922		Excision of anal lesion(s)	Y	A2	25.2067	"$1,348.91"
46924		Destruction anal lesion(s)	Y	A2	25.2067	"$1,348.91"
46930		Destroy internal hemorrhoids	Y	P3		$155.78
46940		Treatment of anal fissure	Y	P3		$178.09
46942		Treatment of anal fissure	Y	P3		$176.09
46945		Int hrhc lig 1 hroid w/o img	Y	R2	25.2067	"$1,348.91"
46946		Int hrhc lig 2+hroid w/o img	Y	A2	25.2067	"$1,348.91"
46947		Hemorrhoidopexy by stapling	Y	A2	25.2067	"$1,348.91"
46948		Int hrhc tranal dartlzj 2+	Y	G2	25.2067	"$1,348.91"
47000		Needle biopsy of liver	Y	A2	12.7598	$682.83
47001		Needle biopsy liver add-on	N	N1		
47382		Percut ablate liver rf	Y	G2	50.5505	"$2,705.16"
47383		Perq abltj lvr cryoablation	Y	J8	123.1775	"$6,591.72"
47531		Injection for cholangiogram	N	N1		
47532		Injection for cholangiogram	N	N1		
47533		Plmt biliary drainage cath	Y	G2	30.3029	"$1,621.63"
47534		Plmt biliary drainage cath	Y	G2	30.3029	"$1,621.63"
47535		Conversion ext bil drg cath	Y	G2	30.3029	"$1,621.63"
47536		Exchange biliary drg cath	Y	G2	30.3029	"$1,621.63"
47537		Removal biliary drg cath	N	G2	8.7859	$470.17
47538		Perq plmt bile duct stent	Y	J8	71.4850	"$3,825.45"
47539		Perq plmt bile duct stent	Y	G2	50.5505	"$2,705.16"
47540		Perq plmt bile duct stent	Y	J8	71.1466	"$3,807.34"
47541		Plmt access bil tree sm bwl	Y	J8	93.2494	"$4,990.15"
47542		Dilate biliary duct/ampulla	N	N1		
47543		Endoluminal bx biliary tree	N	N1		
47544		Removal duct glbldr calculi	N	N1		
47552		Biliary endo perq dx w/speci	Y	A2	69.5513	"$3,721.97"
47553		Biliary endoscopy thru skin	Y	G2	69.5513	"$3,721.97"
47554		Biliary endoscopy thru skin	Y	G2	84.84	"$4,540.13"
47555		Biliary endoscopy thru skin	Y	J8	40.5571	"$2,170.37"
47556		Biliary endoscopy thru skin	Y	J8	113.8328	"$6,091.65"
47562		Laparoscopic cholecystectomy	Y	G2	50.5505	"$2,705.16"
47563		Laparo cholecystectomy/graph	Y	G2	50.5505	"$2,705.16"
47564		Laparo cholecystectomy/explr	Y	G2	84.84	"$4,540.13"
48102		Needle biopsy pancreas	Y	A2	12.7598	$682.83
49082		Abd paracentesis	Y	G2	8.7859	$470.17
49083		Abd paracentesis w/imaging	Y	G2	8.7859	$470.17
49084		Peritoneal lavage	Y	G2	8.7859	$470.17
49180		Biopsy abdominal mass	Y	A2	12.7598	$682.83
49250		Excision of umbilicus	Y	A2	30.3029	"$1,621.63"
49320		Diag laparo separate proc	Y	A2	50.5505	"$2,705.16"
49321		Laparoscopy biopsy	Y	A2	50.5505	"$2,705.16"
49322		Laparoscopy aspiration	Y	A2	50.5505	"$2,705.16"
49324		Lap insert tunnel ip cath	Y	G2	50.5505	"$2,705.16"
49325		Lap revision perm ip cath	Y	G2	50.5505	"$2,705.16"
49326		Lap w/omentopexy add-on	N	N1		
49327		Lap ins device for rt	N	N1		
49400		Air injection into abdomen	N	N1		
49402		Remove foreign body adbomen	Y	A2	30.3029	"$1,621.63"
49406		Image cath fluid peri/retro	Y	G2	12.7598	$682.83
49407		Image cath fluid trns/vgnl	Y	G2	12.7598	$682.83
49411		Ins mark abd/pel for rt perq	N	P3		$346.85
49418		Insert tun ip cath perc	Y	G2	30.3029	"$1,621.63"
49419		Insert tun ip cath w/port	Y	G2	54.2432	"$2,902.77"
49421		Ins tun ip cath for dial opn	Y	G2	30.3029	"$1,621.63"
49422		Remove tunneled ip cath	N	A2	28.9238	"$1,547.83"
49423		Exchange drainage catheter	Y	G2	15.5423	$831.73
49424		Assess cyst contrast inject	N	N1		
49426		Revise abdomen-venous shunt	Y	A2	30.3029	"$1,621.63"
49427		Injection abdominal shunt	N	N1		
49429		Removal of shunt	N	G2	28.9238	"$1,547.83"
49435		Insert subq exten to ip cath	N	N1		
49436		Embedded ip cath exit-site	Y	G2	15.5423	$831.73
49440		Place gastrostomy tube perc	Y	G2	15.5423	$831.73
49441		Place duod/jej tube perc	Y	G2	15.5423	$831.73
49442		Place cecostomy tube perc	Y	G2	11.4378	$612.08
49446		Change g-tube to g-j perc	Y	G2	15.5423	$831.73
49450		Replace g/c tube perc	Y	G2	8.7859	$470.17
49451		Replace duod/jej tube perc	Y	G2	8.7859	$470.17
49452		Replace g-j tube perc	Y	G2	8.7859	$470.17
49460		Fix g/colon tube w/device	Y	G2	8.7859	$470.17
49465		Fluoro exam of g/colon tube	N	G2	2.3751	$127.10
49495		Rpr ing hernia baby reduc	Y	A2	30.3029	"$1,621.63"
49496		Rpr ing hernia baby blocked	Y	A2	30.3029	"$1,621.63"
49500		Rpr ing hernia init reduce	Y	A2	69.5513	"$3,721.97"
49501		Rpr ing hernia init blocked	Y	A2	30.3029	"$1,621.63"
49505		Prp i/hern init reduc >5 yr	Y	A2	30.3029	"$1,621.63"
49507		Prp i/hern init block >5 yr	Y	A2	30.3029	"$1,621.63"
49520		Rerepair ing hernia reduce	Y	A2	30.3029	"$1,621.63"
49521		Rerepair ing hernia blocked	Y	A2	69.5513	"$3,721.97"
49525		Repair ing hernia sliding	Y	A2	30.3029	"$1,621.63"
49540		Repair lumbar hernia	Y	A2	50.5505	"$2,705.16"
49550		Rpr rem hernia init reduce	Y	A2	30.3029	"$1,621.63"
49553		Rpr fem hernia init blocked	Y	A2	30.3029	"$1,621.63"
49555		Rerepair fem hernia reduce	Y	A2	30.3029	"$1,621.63"
49557		Rerepair fem hernia blocked	Y	A2	30.3029	"$1,621.63"
49591		Rpr aa hrn 1st < 3 cm rdc	Y	G2	30.3029	"$1,621.63"
49592		Rpr aa hrn 1st < 3 ncr/strn	Y	G2	50.5505	"$2,705.16"
49593		Rpr aa hrn 1st 3-10 rdc	Y	G2	30.3029	"$1,621.63"
49594		Rpr aa hrn 1st 3-10 ncr/strn	Y	G2	50.5505	"$2,705.16"
49595		Rpr aa hrn 1st > 10 rdc	Y	G2	30.3029	"$1,621.63"
49600		Repair umbilical lesion	Y	A2	30.3029	"$1,621.63"
49613		Rpr aa hrn rcr < 3 rdc	Y	G2	30.3029	"$1,621.63"
49614		Rpr aa hrn rcr < 3 ncr/strn	Y	G2	50.5505	"$2,705.16"
49615		Rpr aa hrn rcr 3-10 rdc	Y	G2	30.3029	"$1,621.63"
49650		Lap ing hernia repair init	Y	A2	50.5505	"$2,705.16"
49651		Lap ing hernia repair recur	Y	A2	50.5505	"$2,705.16"
50080		Perq nl/pl lithotrp smpl<2cm	Y	G2	84.9309	"$4,544.99"
50081		Perq nl/pl lithotrp cplx>2cm	Y	G2	84.9309	"$4,544.99"
50200		Renal biopsy perq	Y	A2	12.7598	$682.83
50382		Change ureter stent percut	Y	G2	17.3743	$929.77
50384		Remove ureter stent percut	N	G2	17.3743	$929.77
50385		Change stent via transureth	Y	G2	17.3743	$929.77
50386		Remove stent via transureth	N	P3		$629.80
50387		Change nephroureteral cath	Y	G2	17.3743	$929.77
50389		Remove renal tube w/fluoro	N	G2	5.8525	$313.19
50390		Drainage of kidney lesion	Y	A2	6.8193	$364.93
50391		Instll rx agnt into rnal tub	Y	P3		$51.59
50396		Measure kidney pressure	Y	A2	5.8525	$313.19
50430		Njx px nfrosgrm &/urtrgrm	N	N1		
50431		Njx px nfrosgrm &/urtrgrm	N	N1		
50432		Plmt nephrostomy catheter	Y	G2	17.3743	$929.77
50433		Plmt nephroureteral catheter	Y	G2	30.3831	"$1,625.92"
50434		Convert nephrostomy catheter	Y	G2	17.3743	$929.77
50435		Exchange nephrostomy cath	Y	G2	17.3743	$929.77
50436		Dilat xst trc ndurlgc px	Y	G2	30.3831	"$1,625.92"
50437		Dilat xst trc new access rcs	Y	G2	30.3831	"$1,625.92"
50551		Kidney endoscopy	Y	A2	46.1728	"$2,470.89"
50553		Kidney endoscopy	Y	G2	46.1728	"$2,470.89"
50555		Kidney endoscopy & biopsy	Y	A2	84.9309	"$4,544.99"
50557		Kidney endoscopy & treatment	Y	A2	84.9309	"$4,544.99"
50561		Kidney endoscopy & treatment	Y	A2	46.1728	"$2,470.89"
50562		Renal scope w/tumor resect	Y	G2	84.9309	"$4,544.99"
50570		Kidney endoscopy	Y	G2	30.3831	"$1,625.92"
50572		Kidney endoscopy	Y	G2	5.8525	$313.19
50574		Kidney endoscopy & biopsy	Y	G2	30.3831	"$1,625.92"
50575		Kidney endoscopy	Y	G2	46.1728	"$2,470.89"
50576		Kidney endoscopy & treatment	Y	G2	84.9309	"$4,544.99"
50580		Kidney endoscopy & treatment	Y	G2	46.1728	"$2,470.89"
50590		Fragmenting of kidney stone	Y	G2	30.3831	"$1,625.92"
50592		Perc rf ablate renal tumor	Y	G2	50.5505	"$2,705.16"
50593		Perc cryo ablate renal tum	Y	J8	120.1028	"$6,427.18"
50606		Endoluminal bx urtr rnl plvs	N	N1		
50684		Injection for ureter x-ray	N	N1		
50686		Measure ureter pressure	N	P2	1.514	$81.02
50688		Change of ureter tube/stent	Y	A2	17.3743	$929.77
50690		Injection for ureter x-ray	N	N1		
50693		Plmt ureteral stent prq	Y	G2	30.3831	"$1,625.92"
50694		Plmt ureteral stent prq	Y	G2	30.3831	"$1,625.92"
50695		Plmt ureteral stent prq	Y	G2	30.3831	"$1,625.92"
50705		Ureteral embolization/occl	N	N1		
50706		Balloon dilate urtrl strix	N	N1		
50727		Revise ureter	Y	G2	30.3831	"$1,625.92"
50947		Laparo new ureter/bladder	Y	A2	84.84	"$4,540.13"
50948		Laparo new ureter/bladder	Y	A2	84.84	"$4,540.13"
50951		Endoscopy of ureter	Y	A2	30.3831	"$1,625.92"
50953		Endoscopy of ureter	Y	A2	30.3831	"$1,625.92"
50955		Ureter endoscopy & biopsy	Y	A2	46.1728	"$2,470.89"
50957		Ureter endoscopy & treatment	Y	A2	46.1728	"$2,470.89"
50961		Ureter endoscopy & treatment	Y	A2	46.1728	"$2,470.89"
50970		Ureter endoscopy	Y	A2	30.3831	"$1,625.92"
50972		Ureter endoscopy & catheter	Y	A2	30.3831	"$1,625.92"
50974		Ureter endoscopy & biopsy	Y	A2	46.1728	"$2,470.89"
50976		Ureter endoscopy & treatment	Y	A2	46.1728	"$2,470.89"
50980		Ureter endoscopy & treatment	Y	A2	46.1728	"$2,470.89"
51020		Incise & treat bladder	Y	A2	30.3831	"$1,625.92"
51030		Incise & treat bladder	Y	A2	30.3831	"$1,625.92"
51040		Incise & drain bladder	Y	A2	17.3743	$929.77
51045		Incise bladder/drain ureter	Y	A2	17.3743	$929.77
51050		Removal of bladder stone	Y	A2	46.1728	"$2,470.89"
51065		Remove ureter calculus	Y	A2	30.3831	"$1,625.92"
51080		Drainage of bladder abscess	Y	A2	21.6207	"$1,157.01"
51100		Drain bladder by needle	Y	P3		$44.61
51101		Drain bladder by trocar/cath	N	P3		$115.51
51102		Drain bl w/cath insertion	Y	A2	17.3743	$929.77
51500		Removal of bladder cyst	Y	A2	50.5505	"$2,705.16"
51520		Removal of bladder lesion	Y	A2	30.3831	"$1,625.92"
51535		Repair of ureter lesion	Y	G2	30.3831	"$1,625.92"
51600		Injection for bladder x-ray	N	N1		
51605		Preparation for bladder xray	N	N1		
51610		Injection for bladder x-ray	N	N1		
51700		Irrigation of bladder	Y	P3		$53.93
51701		Insert bladder catheter	N	N1		
51702		Insert temp bladder cath	N	N1		
51703		Insert bladder cath complex	N	P2	1.514	$81.02
51705		Change of bladder tube	Y	P3		$63.91
51710		Change of bladder tube	Y	A2	5.8525	$313.19
51715		Endoscopic injection/implant	Y	J8	42.0096	"$2,248.10"
51720		Treatment of bladder lesion	Y	P3		$55.92
51725		Simple cystometrogram	Y	P2	2.3954	$128.19
51726		Complex cystometrogram	Y	A2	2.3954	$128.19
51727		Cystometrogram w/up	Y	P3		$286.94
51728		Cystometrogram w/vp	Y	P3		$285.94
51729		Cystometrogram w/vp&up	Y	P3		$289.93
51736		Urine flow measurement	N	N1		
51741		Electro-uroflowmetry first	N	N1		
51784		Anal/urinary muscle study	N	P3		$36.62
51785		Anal/urinary muscle study	Y	A2	2.3954	$128.19
51792		Urinary reflex study	N	N1		
51797		Intraabdominal pressure test	N	N1		
51798		Us urine capacity measure	N	N1		
51880		Repair of bladder opening	Y	A2	30.3831	"$1,625.92"
51992		Laparo sling operation	Y	J8	68.4811	"$3,664.70"
52000		Cystoscopy	Y	A2	5.8525	$313.19
52001		Cystoscopy removal of clots	Y	A2	30.3831	"$1,625.92"
52005		Cystoscopy & ureter catheter	Y	A2	17.3743	$929.77
52007		Cystoscopy and biopsy	Y	A2	30.3831	"$1,625.92"
52010		Cystoscopy & duct catheter	Y	A2	5.8525	$313.19
52204		Cystoscopy w/biopsy(s)	Y	A2	17.3743	$929.77
52214		Cystoscopy and treatment	Y	A2	30.3831	"$1,625.92"
52224		Cystoscopy and treatment	Y	A2	30.3831	"$1,625.92"
52234		Cystoscopy and treatment	Y	A2	30.3831	"$1,625.92"
52235		Cystoscopy and treatment	Y	A2	30.3831	"$1,625.92"
52240		Cystoscopy and treatment	Y	A2	46.1728	"$2,470.89"
52250		Cystoscopy and radiotracer	Y	A2	30.3831	"$1,625.92"
52260		Cystoscopy and treatment	Y	A2	17.3743	$929.77
52265		Cystoscopy and treatment	Y	P3		$260.64
52270		Cystoscopy & revise urethra	Y	A2	17.3743	$929.77
52275		Cystoscopy & revise urethra	Y	A2	17.3743	$929.77
52276		Cystoscopy and treatment	Y	A2	17.3743	$929.77
52277		Cystoscopy and treatment	Y	A2	30.3831	"$1,625.92"
52281		Cystoscopy and treatment	Y	A2	17.3743	$929.77
52282		Cystoscopy implant stent	Y	A2	30.3831	"$1,625.92"
52283		Cystoscopy and treatment	Y	A2	17.3743	$929.77
52284		Cysto rx balo cath urtl strx	Y	G2	46.1728	"$2,470.89"
52285		Cystoscopy and treatment	Y	A2	5.8525	$313.19
52287		Cystoscopy chemodenervation	Y	G2	17.3743	$929.77
52290		Cystoscopy and treatment	Y	A2	17.3743	$929.77
52300		Cystoscopy and treatment	Y	A2	30.3831	"$1,625.92"
52301		Cystoscopy and treatment	Y	A2	30.3831	"$1,625.92"
52305		Cystoscopy and treatment	Y	A2	46.1728	"$2,470.89"
52310		Cystoscopy and treatment	Y	A2	17.3743	$929.77
52315		Cystoscopy and treatment	Y	A2	17.3743	$929.77
52317		Remove bladder stone	Y	A2	30.3831	"$1,625.92"
52318		Remove bladder stone	Y	A2	30.3831	"$1,625.92"
52320		Cystoscopy and treatment	Y	A2	30.3831	"$1,625.92"
52325		Cystoscopy stone removal	Y	A2	46.1728	"$2,470.89"
52327		Cystoscopy inject material	Y	J8	64.7531	"$3,465.20"
52330		Cystoscopy and treatment	Y	A2	30.3831	"$1,625.92"
52332		Cystoscopy and treatment	Y	A2	30.3831	"$1,625.92"
52334		Create passage to kidney	Y	A2	30.3831	"$1,625.92"
52341		Cysto w/ureter stricture tx	Y	A2	30.3831	"$1,625.92"
