Addendum AA -- ASC Covered Surgical Procedures for CY 2023                                                                                                                                (Including Surgical Procedures for Which Payment is Packaged),,,,,,
CPT codes and descriptions only are copyright 2022 American Medical Association.  All Rights Reserved.  Applicable FARS/DFARS Apply.  Dental codes (D codes) are copyright 2022 American Dental Association.  All Rights Reserved.,,,,,,
,,,,,,
HCPCS Code,,Short Descriptor,Subject to Multiple Procedure Discounting,July 2023  Payment Indicator,July 2023  Payment Weight  ,July 2023 Payment Rate 
43213,,Esophagoscopy retro balloon,Y,G2,14.5106,$752.43 
43214,,Esophagosc dilate balloon 30,Y,G2,14.5106,$752.43 
43215,,Esophagoscopy flex remove fb,Y,A2,14.5106,$752.43 
43216,,Esophagoscopy lesion removal,Y,A2,14.5106,$752.43 
43217,,Esophagoscopy snare les remv,Y,A2,14.5106,$752.43 
43220,,Esophagoscopy balloon <30mm,Y,A2,14.5106,$752.43 
43226,,Esoph endoscopy dilation,Y,A2,14.5106,$752.43 
43227,,Esophagoscopy control bleed,Y,A2,14.5106,$752.43 
43229,,Esophagoscopy lesion ablate,Y,J8,44.1555,"$2,289.64 "
43231,,Esophagoscop ultrasound exam,Y,A2,14.5106,$752.43 
43232,,Esophagoscopy w/us needle bx,Y,A2,14.5106,$752.43 
43233,,Egd balloon dil esoph30 mm/>,Y,G2,14.5106,$752.43 
43235,,Egd diagnostic brush wash,Y,A2,8.2884,$429.79 
43236,,Uppr gi scope w/submuc inj,Y,A2,8.2884,$429.79 
43237,,Endoscopic us exam esoph,Y,A2,14.5106,$752.43 
43238,,Egd us fine needle bx/aspir,Y,A2,14.5106,$752.43 
43239,,Egd biopsy single/multiple,Y,A2,8.2884,$429.79 
43240,,Egd w/transmural drain cyst,Y,J8,72.8258,"$3,776.31 "
43241,,Egd tube/cath insertion,Y,A2,14.5106,$752.43 
43242,,Egd us fine needle bx/aspir,Y,A2,14.5106,$752.43 
43243,,Egd injection varices,Y,A2,14.5106,$752.43 
43244,,Egd varices ligation,Y,A2,14.5106,$752.43 
43245,,Egd dilate stricture,Y,A2,14.5106,$752.43 
43246,,Egd place gastrostomy tube,Y,A2,14.5106,$752.43 
43247,,Egd remove foreign body,Y,A2,8.2884,$429.79 
43248,,Egd guide wire insertion,Y,A2,8.2884,$429.79 
43249,,Esoph egd dilation <30 mm,Y,A2,14.5106,$752.43 
43250,,Egd cautery tumor polyp,Y,A2,14.5106,$752.43 
43251,,Egd remove lesion snare,Y,A2,14.5106,$752.43 
43252,,Egd optical endomicroscopy,Y,G2,28.9508,"$1,501.21 "
43253,,Egd us transmural injxn/mark,Y,G2,14.5106,$752.43 
43254,,Egd endo mucosal resection,Y,G2,14.5106,$752.43 
43255,,Egd control bleeding any,Y,A2,14.5106,$752.43 
43257,,Egd w/thrml txmnt gerd,Y,J8,37.7153,"$1,955.69 "
43259,,Egd us exam duodenum/jejunum,Y,A2,14.5106,$752.43 
43260,,Ercp w/specimen collection,Y,A2,28.9508,"$1,501.21 "
43261,,Endo cholangiopancreatograph,Y,A2,28.9508,"$1,501.21 "
43262,,Endo cholangiopancreatograph,Y,A2,28.9508,"$1,501.21 "
43263,,Ercp sphincter pressure meas,Y,A2,28.9508,"$1,501.21 "
43264,,Ercp remove duct calculi,Y,A2,28.9508,"$1,501.21 "
43265,,Ercp lithotripsy calculi,Y,A2,43.8371,"$2,273.13 "
43266,,Egd endoscopic stent place,Y,J8,69.5645,"$3,607.20 "
43270,,Egd lesion ablation,Y,J8,18.8099,$975.37 
43273,,Endoscopic pancreatoscopy,N,N1,,
43274,,Ercp duct stent placement,Y,J8,57.2741,"$2,969.89 "
43275,,Ercp remove forgn body duct,Y,G2,28.9508,"$1,501.21 "
43276,,Ercp stent exchange w/dilate,Y,J8,57.6050,"$2,987.05 "
43277,,Ercp ea duct/ampulla dilate,Y,G2,28.9508,"$1,501.21 "
43278,,Ercp lesion ablate w/dilate,Y,G2,28.9508,"$1,501.21 "
43284,,Laps esophgl sphnctr agmntj,Y,J8,120.9452,"$6,271.49 "
43285,,Rmvl esophgl sphnctr dev,N,G2,48.1816,"$2,498.41 "
43290,,Egd flx trnsorl dplmnt balo,Y,G2,14.5106,$752.43 
43291,,Egd flx trnsorl rmvl balo,Y,G2,8.2884,$429.79 
43450,,Dilate esophagus 1/mult pass,Y,A2,8.2884,$429.79 
43453,,Dilate esophagus,Y,A2,14.5106,$752.43 
43653,,Laparoscopy gastrostomy,Y,A2,48.1816,"$2,498.41 "
43752,,Nasal/orogastric w/tube plmt,N,G2,3.7909,$196.57 
43753,,Tx gastro intub w/asp,N,N1,,
43754,,Dx gastr intub w/asp spec,N,N1,,
43755,,Dx gastr intub w/asp specs,N,G2,1.4601,$75.71 
43756,,Dx duod intub w/asp spec,N,G2,8.2884,$429.79 
43757,,Dx duod intub w/asp specs,Y,G2,8.2884,$429.79 
43761,,Reposition gastrostomy tube,Y,A2,2.1574,$111.87 
43762,,Rplc gtube no revj trc,Y,G2,2.1574,$111.87 
43763,,Rplc gtube revj gstrst trc,Y,G2,2.1574,$111.87 
43774,,Lap rmvl gastr adj all parts,Y,G2,28.9508,"$1,501.21 "
43870,,Repair stomach opening,Y,A2,28.9508,"$1,501.21 "
43886,,Revise gastric port open,Y,G2,32.6616,"$1,693.63 "
43887,,Remove gastric port open,N,G2,17.3282,$898.54 
43888,,Change gastric port open,Y,G2,32.6616,"$1,693.63 "
44100,,Biopsy of bowel,Y,A2,8.2884,$429.79 
44312,,Revision of ileostomy,Y,A2,32.6616,"$1,693.63 "
44340,,Revision of colostomy,Y,A2,32.6616,"$1,693.63 "
44360,,Small bowel endoscopy,Y,A2,14.5106,$752.43 
44361,,Small bowel endoscopy/biopsy,Y,A2,14.5106,$752.43 
44363,,Small bowel endoscopy,Y,A2,14.5106,$752.43 
44364,,Small bowel endoscopy,Y,A2,14.5106,$752.43 
44365,,Small bowel endoscopy,Y,A2,14.5106,$752.43 
44366,,Small bowel endoscopy,Y,A2,14.5106,$752.43 
44369,,Small bowel endoscopy,Y,A2,14.5106,$752.43 
44370,,Small bowel endoscopy/stent,Y,J8,75.4534,"$3,912.56 "
44372,,Small bowel endoscopy,Y,A2,14.5106,$752.43 
44373,,Small bowel endoscopy,Y,A2,14.5106,$752.43 
44376,,Small bowel endoscopy,Y,A2,14.5106,$752.43 
44377,,Small bowel endoscopy/biopsy,Y,A2,14.5106,$752.43 
44378,,Small bowel endoscopy,Y,A2,14.5106,$752.43 
44379,,S bowel endoscope w/stent,Y,A2,43.8371,"$2,273.13 "
44380,,Small bowel endoscopy br/wa,Y,A2,8.2884,$429.79 
44381,,Small bowel endoscopy br/wa,Y,G2,14.5106,$752.43 
44382,,Small bowel endoscopy,Y,A2,8.2884,$429.79 
44384,,Small bowel endoscopy,Y,G2,28.9508,"$1,501.21 "
44385,,Endoscopy of bowel pouch,Y,A2,8.3439,$432.66 
44386,,Endoscopy bowel pouch/biop,Y,A2,8.3439,$432.66 
44388,,Colonoscopy thru stoma spx,Y,A2,8.3439,$432.66 
44389,,Colonoscopy with biopsy,Y,A2,10.8727,$563.79 
44390,,Colonoscopy for foreign body,Y,J8,11.6743,$605.36 
44391,,Colonoscopy for bleeding,Y,A2,10.8727,$563.79 
44392,,Colonoscopy & polypectomy,Y,A2,10.8727,$563.79 
44394,,Colonoscopy w/snare,Y,A2,10.8727,$563.79 
44401,,Colonoscopy with ablation,Y,G2,10.8727,$563.79 
44402,,Colonoscopy w/stent plcmt,Y,J8,73.8227,"$3,828.00 "
44403,,Colonoscopy w/resection,Y,G2,10.8727,$563.79 
44404,,Colonoscopy w/injection,Y,G2,10.8727,$563.79 
44405,,Colonoscopy w/dilation,Y,J8,15.1354,$784.83 
44406,,Colonoscopy w/ultrasound,Y,G2,10.8727,$563.79 
44407,,Colonoscopy w/ndl aspir/bx,Y,G2,10.8727,$563.79 
44408,,Colonoscopy w/decompression,Y,R2,8.3439,$432.66 
44500,,Intro gastrointestinal tube,Y,G2,8.2884,$429.79 
44701,,Intraop colon lavage add-on,N,N1,,
45000,,Drainage of pelvic abscess,Y,A2,10.8727,$563.79 
45005,,Drainage of rectal abscess,Y,A2,10.8727,$563.79 
45020,,Drainage of rectal abscess,Y,A2,23.8112,"$1,234.71 "
45100,,Biopsy of rectum,Y,A2,23.8112,"$1,234.71 "
45108,,Removal of anorectal lesion,Y,A2,23.8112,"$1,234.71 "
45150,,Excision of rectal stricture,Y,A2,10.8727,$563.79 
45160,,Excision of rectal lesion,Y,A2,23.8112,"$1,234.71 "
45171,,Exc rect tum transanal part,Y,G2,23.8112,"$1,234.71 "
45172,,Exc rect tum transanal full,Y,G2,23.8112,"$1,234.71 "
45190,,Destruction rectal tumor,Y,A2,23.8112,"$1,234.71 "
45300,,Proctosigmoidoscopy dx,Y,P3,,$99.97 
45303,,Proctosigmoidoscopy dilate,Y,P2,10.8727,$563.79 
45305,,Proctosigmoidoscopy w/bx,Y,A2,10.8727,$563.79 
45307,,Proctosigmoidoscopy fb,Y,A2,23.8112,"$1,234.71 "
45308,,Proctosigmoidoscopy removal,Y,A2,23.8112,"$1,234.71 "
45309,,Proctosigmoidoscopy removal,Y,A2,10.8727,$563.79 
45315,,Proctosigmoidoscopy removal,Y,A2,10.8727,$563.79 
45317,,Proctosigmoidoscopy bleed,Y,A2,10.8727,$563.79 
45320,,Proctosigmoidoscopy ablate,Y,A2,23.8112,"$1,234.71 "
45321,,Proctosigmoidoscopy volvul,Y,A2,23.8112,"$1,234.71 "
45327,,Proctosigmoidoscopy w/stent,Y,J8,70.4565,"$3,653.45 "
45330,,Diagnostic sigmoidoscopy,Y,P3,,$157.24 
45331,,Sigmoidoscopy and biopsy,Y,A2,8.3439,$432.66 
45332,,Sigmoidoscopy w/fb removal,Y,A2,10.8727,$563.79 
45333,,Sigmoidoscopy & polypectomy,Y,A2,8.3439,$432.66 
45334,,Sigmoidoscopy for bleeding,Y,A2,10.8727,$563.79 
45335,,Sigmoidoscopy w/submuc inj,Y,A2,8.3439,$432.66 
45337,,Sigmoidoscopy & decompress,Y,A2,8.3439,$432.66 
45338,,Sigmoidoscopy w/tumr remove,Y,A2,10.8727,$563.79 
45340,,Sig w/tndsc balloon dilation,Y,A2,10.8727,$563.79 
45341,,Sigmoidoscopy w/ultrasound,Y,A2,8.3439,$432.66 
45342,,Sigmoidoscopy w/us guide bx,Y,A2,10.8727,$563.79 
45346,,Sigmoidoscopy w/ablation,Y,G2,10.8727,$563.79 
45347,,Sigmoidoscopy w/plcmt stent,Y,J8,70.9045,"$3,676.68 "
45349,,Sigmoidoscopy w/resection,Y,G2,23.8112,"$1,234.71 "
45350,,Sgmdsc w/band ligation,Y,G2,10.8727,$563.79 
45378,,Diagnostic colonoscopy,Y,A2,8.3439,$432.66 
45379,,Colonoscopy w/fb removal,Y,A2,10.8727,$563.79 
45380,,Colonoscopy and biopsy,Y,A2,10.8727,$563.79 
45381,,Colonoscopy submucous njx,Y,A2,10.8727,$563.79 
45382,,Colonoscopy w/control bleed,Y,A2,10.8727,$563.79 
45384,,Colonoscopy w/lesion removal,Y,A2,10.8727,$563.79 
45385,,Colonoscopy w/lesion removal,Y,A2,10.8727,$563.79 
45386,,Colonoscopy w/balloon dilat,Y,A2,10.8727,$563.79 
45388,,Colonoscopy w/ablation,Y,G2,10.8727,$563.79 
45389,,Colonoscopy w/stent plcmt,Y,J8,71.1789,"$3,690.91 "
45390,,Colonoscopy w/resection,Y,G2,23.8112,"$1,234.71 "
45391,,Colonoscopy w/endoscope us,Y,A2,10.8727,$563.79 
45392,,Colonoscopy w/endoscopic fnb,Y,A2,10.8727,$563.79 
45393,,Colonoscopy w/decompression,Y,G2,10.8727,$563.79 
45398,,Colonoscopy w/band ligation,Y,G2,10.8727,$563.79 
45500,,Repair of rectum,Y,A2,23.8112,"$1,234.71 "
45505,,Repair of rectum,Y,A2,23.8112,"$1,234.71 "
45520,,Treatment of rectal prolapse,N,N1,,
45541,,Correct rectal prolapse,Y,G2,23.8112,"$1,234.71 "
45560,,Repair of rectocele,Y,A2,23.8112,"$1,234.71 "
45900,,Reduction of rectal prolapse,Y,A2,8.3439,$432.66 
45905,,Dilation of anal sphincter,Y,A2,10.8727,$563.79 
45910,,Dilation of rectal narrowing,Y,A2,10.8727,$563.79 
45915,,Remove rectal obstruction,Y,A2,10.8727,$563.79 
45990,,Surg dx exam anorectal,Y,A2,23.8112,"$1,234.71 "
46020,,Placement of seton,Y,A2,23.8112,"$1,234.71 "
46030,,Removal of rectal marker,Y,A2,10.8727,$563.79 
46040,,Incision of rectal abscess,Y,A2,10.8727,$563.79 
46045,,Incision of rectal abscess,Y,A2,23.8112,"$1,234.71 "
46050,,Incision of anal abscess,Y,A2,8.3439,$432.66 
46060,,Incision of rectal abscess,Y,A2,23.8112,"$1,234.71 "
46070,,Incision of anal septum,Y,G2,23.8112,"$1,234.71 "
46080,,Incision of anal sphincter,Y,A2,23.8112,"$1,234.71 "
46083,,Incise external hemorrhoid,Y,P2,2.1574,$111.87 
46200,,Removal of anal fissure,Y,A2,23.8112,"$1,234.71 "
46220,,Excise anal ext tag/papilla,Y,A2,10.8727,$563.79 
46221,,Ligation of hemorrhoid(s),Y,P3,,$197.56 
46230,,Removal of anal tags,Y,A2,23.8112,"$1,234.71 "
46250,,Remove ext hem groups 2+,Y,A2,23.8112,"$1,234.71 "
46255,,Remove int/ext hem 1 group,Y,A2,23.8112,"$1,234.71 "
46257,,Remove in/ex hem grp & fiss,Y,A2,23.8112,"$1,234.71 "
46258,,Remove in/ex hem grp w/fistu,Y,A2,23.8112,"$1,234.71 "
46260,,Remove in/ex hem groups 2+,Y,A2,23.8112,"$1,234.71 "
46261,,Remove in/ex hem grps & fiss,Y,A2,23.8112,"$1,234.71 "
46262,,Remove in/ex hem grps w/fist,Y,A2,23.8112,"$1,234.71 "
46270,,Remove anal fist subq,Y,A2,23.8112,"$1,234.71 "
46275,,Remove anal fist inter,Y,A2,23.8112,"$1,234.71 "
46280,,Remove anal fist complex,Y,A2,23.8112,"$1,234.71 "
46285,,Remove anal fist 2 stage,Y,A2,23.8112,"$1,234.71 "
46288,,Repair anal fistula,Y,A2,23.8112,"$1,234.71 "
46320,,Removal of hemorrhoid clot,Y,P3,,$153.17 
46500,,Injection into hemorrhoid(s),Y,P3,,$253.82 
46505,,Chemodenervation anal musc,Y,G2,10.8727,$563.79 
46600,,Diagnostic anoscopy spx,N,N1,,
46601,,Diagnostic anoscopy,N,N1,,
46604,,Anoscopy and dilation,Y,P2,10.8727,$563.79 
46606,,Anoscopy and biopsy,Y,P3,,$239.92 
46607,,Diagnostic anoscopy & biopsy,Y,G2,10.8727,$563.79 
46608,,Anoscopy remove for body,Y,A2,8.3439,$432.66 
46610,,Anoscopy remove lesion,Y,A2,23.8112,"$1,234.71 "
46611,,Anoscopy,Y,A2,8.3439,$432.66 
46612,,Anoscopy remove lesions,Y,A2,23.8112,"$1,234.71 "
46614,,Anoscopy control bleeding,Y,P3,,$133.52 
46615,,Anoscopy,Y,A2,23.8112,"$1,234.71 "
46700,,Repair of anal stricture,Y,A2,23.8112,"$1,234.71 "
46706,,Repr of anal fistula w/glue,Y,J8,30.7874,"$1,596.45 "
46707,,Repair anorectal fist w/plug,Y,J8,32.4230,"$1,681.26 "
46750,,Repair of anal sphincter,Y,A2,23.8112,"$1,234.71 "
46753,,Reconstruction of anus,Y,A2,23.8112,"$1,234.71 "
46754,,Removal of suture from anus,Y,A2,23.8112,"$1,234.71 "
46760,,Repair of anal sphincter,Y,A2,23.8112,"$1,234.71 "
46761,,Repair of anal sphincter,Y,A2,23.8112,"$1,234.71 "
46900,,Destruction anal lesion(s),Y,P3,,$170.11 
46910,,Destruction anal lesion(s),Y,P3,,$193.50 
46916,,Cryosurgery anal lesion(s),Y,P2,1.8131,$94.02 
46917,,Laser surgery anal lesions,Y,A2,23.8112,"$1,234.71 "
46922,,Excision of anal lesion(s),Y,A2,23.8112,"$1,234.71 "
46924,,Destruction anal lesion(s),Y,A2,23.8112,"$1,234.71 "
46930,,Destroy internal hemorrhoids,Y,P3,,$158.25 
46940,,Treatment of anal fissure,Y,P3,,$180.96 
46942,,Treatment of anal fissure,Y,P3,,$179.26 
46945,,Int hrhc lig 1 hroid w/o img,Y,R2,23.8112,"$1,234.71 "
46946,,Int hrhc lig 2+hroid w/o img,Y,A2,23.8112,"$1,234.71 "
46947,,Hemorrhoidopexy by stapling,Y,A2,23.8112,"$1,234.71 "
46948,,Int hrhc tranal dartlzj 2+,Y,G2,23.8112,"$1,234.71 "
47000,,Needle biopsy of liver,Y,A2,12.2852,$637.04 
47001,,Needle biopsy liver add-on,N,N1,,
47382,,Percut ablate liver rf,Y,G2,48.1816,"$2,498.41 "
47383,,Perq abltj lvr cryoablation,Y,J8,70.2301,"$3,641.71 "
47531,,Injection for cholangiogram,N,N1,,
47532,,Injection for cholangiogram,N,N1,,
47533,,Plmt biliary drainage cath,Y,G2,32.1247,"$1,665.79 "
47534,,Plmt biliary drainage cath,Y,G2,32.1247,"$1,665.79 "
47535,,Conversion ext bil drg cath,Y,G2,32.1247,"$1,665.79 "
47536,,Exchange biliary drg cath,Y,G2,32.1247,"$1,665.79 "
47537,,Removal biliary drg cath,N,G2,8.2884,$429.79 
47538,,Perq plmt bile duct stent,Y,J8,68.6285,"$3,558.66 "
47539,,Perq plmt bile duct stent,Y,J8,68.0030,"$3,526.23 "
47540,,Perq plmt bile duct stent,Y,J8,70.0613,"$3,632.96 "
47541,,Plmt access bil tree sm bwl,Y,G2,32.1247,"$1,665.79 "
47542,,Dilate biliary duct/ampulla,N,N1,,
47543,,Endoluminal bx biliary tree,N,N1,,
47544,,Removal duct glbldr calculi,N,N1,,
47552,,Biliary endo perq dx w/speci,Y,A2,32.1247,"$1,665.79 "
47553,,Biliary endoscopy thru skin,Y,J8,41.2942,"$2,141.27 "
47554,,Biliary endoscopy thru skin,Y,J8,63.1008,"$3,272.03 "
47555,,Biliary endoscopy thru skin,Y,J8,42.8765,"$2,223.32 "
47556,,Biliary endoscopy thru skin,Y,J8,71.3613,"$3,700.37 "
47562,,Laparoscopic cholecystectomy,Y,G2,48.1816,"$2,498.41 "
47563,,Laparo cholecystectomy/graph,Y,G2,48.1816,"$2,498.41 "
47564,,Laparo cholecystectomy/explr,Y,G2,48.1816,"$2,498.41 "
48102,,Needle biopsy pancreas,Y,A2,12.2852,$637.04 
49082,,Abd paracentesis,Y,G2,8.2884,$429.79 
49083,,Abd paracentesis w/imaging,Y,G2,8.2884,$429.79 
49084,,Peritoneal lavage,Y,G2,8.2884,$429.79 
49180,,Biopsy abdominal mass,Y,A2,12.2852,$637.04 
49250,,Excision of umbilicus,Y,A2,32.1247,"$1,665.79 "
49320,,Diag laparo separate proc,Y,A2,48.1816,"$2,498.41 "
49321,,Laparoscopy biopsy,Y,A2,48.1816,"$2,498.41 "
49322,,Laparoscopy aspiration,Y,A2,48.1816,"$2,498.41 "
49324,,Lap insert tunnel ip cath,Y,G2,48.1816,"$2,498.41 "
49325,,Lap revision perm ip cath,Y,G2,48.1816,"$2,498.41 "
49326,,Lap w/omentopexy add-on,N,N1,,
49327,,Lap ins device for rt,N,N1,,
49400,,Air injection into abdomen,N,N1,,
49402,,Remove foreign body adbomen,Y,A2,32.1247,"$1,665.79 "
49406,,Image cath fluid peri/retro,Y,G2,12.2852,$637.04 
49407,,Image cath fluid trns/vgnl,Y,G2,12.2852,$637.04 
49411,,Ins mark abd/pel for rt perq,N,P3,,$359.54 
49418,,Insert tun ip cath perc,Y,G2,32.1247,"$1,665.79 "
49419,,Insert tun ip cath w/port,Y,J8,68.8832,"$3,571.87 "
49421,,Ins tun ip cath for dial opn,Y,G2,32.1247,"$1,665.79 "
49422,,Remove tunneled ip cath,N,A2,27.8432,"$1,443.78 "
49423,,Exchange drainage catheter,Y,G2,14.5106,$752.43 
49424,,Assess cyst contrast inject,N,N1,,
49426,,Revise abdomen-venous shunt,Y,A2,32.1247,"$1,665.79 "
49427,,Injection abdominal shunt,N,N1,,
49429,,Removal of shunt,N,G2,27.8432,"$1,443.78 "
49435,,Insert subq exten to ip cath,N,N1,,
49436,,Embedded ip cath exit-site,Y,G2,14.5106,$752.43 
49440,,Place gastrostomy tube perc,Y,G2,14.5106,$752.43 
49441,,Place duod/jej tube perc,Y,G2,14.5106,$752.43 
49442,,Place cecostomy tube perc,Y,G2,10.8727,$563.79 
49446,,Change g-tube to g-j perc,Y,G2,14.5106,$752.43 
49450,,Replace g/c tube perc,Y,G2,8.2884,$429.79 
49451,,Replace duod/jej tube perc,Y,G2,8.2884,$429.79 
49452,,Replace g-j tube perc,Y,G2,8.2884,$429.79 
49460,,Fix g/colon tube w/device,Y,G2,8.2884,$429.79 
49465,,Fluoro exam of g/colon tube,N,G2,2.3446,$121.58 
49495,,Rpr ing hernia baby reduc,Y,A2,32.1247,"$1,665.79 "
49496,,Rpr ing hernia baby blocked,Y,A2,32.1247,"$1,665.79 "
49500,,Rpr ing hernia init reduce,Y,A2,32.1247,"$1,665.79 "
49501,,Rpr ing hernia init blocked,Y,A2,32.1247,"$1,665.79 "
49505,,Prp i/hern init reduc >5 yr,Y,A2,32.1247,"$1,665.79 "
49507,,Prp i/hern init block >5 yr,Y,A2,32.1247,"$1,665.79 "
49520,,Rerepair ing hernia reduce,Y,A2,32.1247,"$1,665.79 "
49521,,Rerepair ing hernia blocked,Y,A2,32.1247,"$1,665.79 "
49525,,Repair ing hernia sliding,Y,A2,32.1247,"$1,665.79 "
49540,,Repair lumbar hernia,Y,A2,48.1816,"$2,498.41 "
49550,,Rpr rem hernia init reduce,Y,A2,32.1247,"$1,665.79 "
49553,,Rpr fem hernia init blocked,Y,A2,32.1247,"$1,665.79 "
49555,,Rerepair fem hernia reduce,Y,A2,32.1247,"$1,665.79 "
49557,,Rerepair fem hernia blocked,Y,A2,32.1247,"$1,665.79 "
49591,,Rpr aa hrn 1st < 3 cm rdc,Y,G2,32.1247,"$1,665.79 "
49592,,Rpr aa hrn 1st < 3 ncr/strn,Y,G2,48.1816,"$2,498.41 "
49593,,Rpr aa hrn 1st 3-10 rdc,Y,G2,32.1247,"$1,665.79 "
49594,,Rpr aa hrn 1st 3-10 ncr/strn,Y,G2,48.1816,"$2,498.41 "
49595,,Rpr aa hrn 1st > 10 rdc,Y,G2,32.1247,"$1,665.79 "
49600,,Repair umbilical lesion,Y,A2,32.1247,"$1,665.79 "
49613,,Rpr aa hrn rcr < 3 rdc,Y,G2,32.1247,"$1,665.79 "
49614,,Rpr aa hrn rcr < 3 ncr/strn,Y,G2,48.1816,"$2,498.41 "
49615,,Rpr aa hrn rcr 3-10 rdc,Y,G2,32.1247,"$1,665.79 "
49650,,Lap ing hernia repair init,Y,A2,48.1816,"$2,498.41 "
49651,,Lap ing hernia repair recur,Y,A2,48.1816,"$2,498.41 "
50080,,Perq nl/pl lithotrp smpl<2cm,Y,G2,82.5488,"$4,280.49 "
50081,,Perq nl/pl lithotrp cplx>2cm,Y,G2,82.5488,"$4,280.49 "
50200,,Renal biopsy perq,Y,A2,12.2852,$637.04 
50382,,Change ureter stent percut,Y,G2,16.3522,$847.93 
50384,,Remove ureter stent percut,N,G2,16.3522,$847.93 
50385,,Change stent via transureth,Y,G2,16.3522,$847.93 
50386,,Remove stent via transureth,N,P3,,$649.62 
50387,,Change nephroureteral cath,Y,G2,16.3522,$847.93 
50389,,Remove renal tube w/fluoro,N,G2,5.4541,$282.82 
50390,,Drainage of kidney lesion,Y,A2,6.5159,$337.88 
50391,,Instll rx agnt into rnal tub,Y,P3,,$51.17 
50396,,Measure kidney pressure,Y,A2,5.4541,$282.82 
50430,,Njx px nfrosgrm &/urtrgrm,N,N1,,
50431,,Njx px nfrosgrm &/urtrgrm,N,N1,,
50432,,Plmt nephrostomy catheter,Y,G2,16.3522,$847.93 
50433,,Plmt nephroureteral catheter,Y,G2,28.8577,"$1,496.39 "
50434,,Convert nephrostomy catheter,Y,J8,20.9384,"$1,085.74 "
50435,,Exchange nephrostomy cath,Y,G2,16.3522,$847.93 
50436,,Dilat xst trc ndurlgc px,Y,G2,28.8577,"$1,496.39 "
50437,,Dilat xst trc new access rcs,Y,G2,28.8577,"$1,496.39 "
50551,,Kidney endoscopy,Y,A2,43.6499,"$2,263.42 "
50553,,Kidney endoscopy,Y,J8,64.7138,"$3,355.67 "
50555,,Kidney endoscopy & biopsy,Y,A2,82.5488,"$4,280.49 "
50557,,Kidney endoscopy & treatment,Y,A2,82.5488,"$4,280.49 "
50561,,Kidney endoscopy & treatment,Y,A2,43.6499,"$2,263.42 "
50562,,Renal scope w/tumor resect,Y,G2,82.5488,"$4,280.49 "
50570,,Kidney endoscopy,Y,J8,37.0945,"$1,923.50 "
50572,,Kidney endoscopy,Y,G2,5.4541,$282.82 
50574,,Kidney endoscopy & biopsy,Y,G2,28.8577,"$1,496.39 "
50575,,Kidney endoscopy,Y,G2,43.6499,"$2,263.42 "
50576,,Kidney endoscopy & treatment,Y,G2,82.5488,"$4,280.49 "
50580,,Kidney endoscopy & treatment,Y,G2,43.6499,"$2,263.42 "
50590,,Fragmenting of kidney stone,Y,G2,28.8577,"$1,496.39 "
50592,,Perc rf ablate renal tumor,Y,G2,48.1816,"$2,498.41 "
50593,,Perc cryo ablate renal tum,Y,J8,119.5545,"$6,199.38 "
50606,,Endoluminal bx urtr rnl plvs,N,N1,,
50684,,Injection for ureter x-ray,N,N1,,
50686,,Measure ureter pressure,N,P2,1.4601,$75.71 
50688,,Change of ureter tube/stent,Y,A2,16.3522,$847.93 
50690,,Injection for ureter x-ray,N,N1,,
50693,,Plmt ureteral stent prq,Y,G2,28.8577,"$1,496.39 "
50694,,Plmt ureteral stent prq,Y,G2,28.8577,"$1,496.39 "
50695,,Plmt ureteral stent prq,Y,G2,28.8577,"$1,496.39 "
50705,,Ureteral embolization/occl,N,N1,,
50706,,Balloon dilate urtrl strix,N,N1,,
50727,,Revise ureter,Y,G2,28.8577,"$1,496.39 "
50947,,Laparo new ureter/bladder,Y,A2,48.1816,"$2,498.41 "
50948,,Laparo new ureter/bladder,Y,A2,82.5317,"$4,279.60 "
50951,,Endoscopy of ureter,Y,A2,28.8577,"$1,496.39 "
50953,,Endoscopy of ureter,Y,A2,28.8577,"$1,496.39 "
50955,,Ureter endoscopy & biopsy,Y,A2,43.6499,"$2,263.42 "
50957,,Ureter endoscopy & treatment,Y,A2,43.6499,"$2,263.42 "
50961,,Ureter endoscopy & treatment,Y,A2,43.6499,"$2,263.42 "
50970,,Ureter endoscopy,Y,A2,28.8577,"$1,496.39 "
50972,,Ureter endoscopy & catheter,Y,A2,28.8577,"$1,496.39 "
50974,,Ureter endoscopy & biopsy,Y,A2,43.6499,"$2,263.42 "
50976,,Ureter endoscopy & treatment,Y,A2,43.6499,"$2,263.42 "
50980,,Ureter endoscopy & treatment,Y,A2,43.6499,"$2,263.42 "
51020,,Incise & treat bladder,Y,A2,28.8577,"$1,496.39 "
51030,,Incise & treat bladder,Y,A2,28.8577,"$1,496.39 "
51040,,Incise & drain bladder,Y,A2,16.3522,$847.93 
51045,,Incise bladder/drain ureter,Y,A2,16.3522,$847.93 
51050,,Removal of bladder stone,Y,A2,43.6499,"$2,263.42 "
51065,,Remove ureter calculus,Y,A2,28.8577,"$1,496.39 "
51080,,Drainage of bladder abscess,Y,A2,20.6808,"$1,072.38 "
51100,,Drain bladder by needle,Y,P3,,$44.39 
51101,,Drain bladder by trocar/cath,N,P3,,$118.27 
51102,,Drain bl w/cath insertion,Y,A2,16.3522,$847.93 
51500,,Removal of bladder cyst,Y,A2,48.1816,"$2,498.41 "
51520,,Removal of bladder lesion,Y,A2,28.8577,"$1,496.39 "
