"Addendum FF -- ASC Device Offset Percentages for CY 2026 
(For Covered Surgical Procedures and Surgical Procedures for Which Payment is Packaged)",,,,,,,,
CPT codes and descriptions only are copyright 2024 American Medical Association.ÿ All Rights Reserved.ÿ Applicable FARS/DFARS Apply.  Dental codes (D codes) are copyright 2024 American Dental Association.ÿ All Rights Reserved. ,,,,,,,,
40500,,Partial excision of lip,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
40510,,Partial excision of lip,A2,5164,0.52%,"$2,755.71",0.48%,$7.11
40520,,Partial excision of lip,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
40525,,Reconstruct lip with flap,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
40527,,Reconstruct lip with flap,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
40530,,Partial removal of lip,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
40650,,Rpr lip fth vermilion only,A2,5162,0.07%,$549.95,0.00%,$0.00
40652,,Rpr lip fth<half ver height,A2,5162,0.07%,$549.95,0.00%,$0.00
40654,,Rpr lip fth>1half ver ht/cpx,A2,5163,1.11%,"$1,226.94",0.00%,$0.00
40700,,Repair cleft lip/nasal,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
40701,,Repair cleft lip/nasal,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
40702,,Repair cleft lip/nasal,R2,5165,3.85%,"$5,631.67",0.00%,$0.00
40720,,Repair cleft lip/nasal,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
40761,,Repair cleft lip/nasal,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
40800,,Drainage of mouth lesion,P3,5071,9.93%,$723.23,0.00%,$0.00
40801,,Drainage of mouth lesion,A2,5162,0.07%,$549.95,0.00%,$0.00
40804,,Removal foreign body mouth,N1,,,,,
40805,,Removal foreign body mouth,P3,5162,0.07%,$549.95,0.00%,$0.00
40806,,Incision of lip fold,P3,5162,0.07%,$549.95,0.00%,$0.00
40808,,Biopsy of mouth lesion,P3,5162,0.07%,$549.95,0.00%,$0.00
40810,,Excision of mouth lesion,P3,5164,0.52%,"$2,755.71",0.01%,$0.02
40812,,Excise/repair mouth lesion,P3,5163,1.11%,"$1,226.94",0.05%,$0.10
40814,,Excise/repair mouth lesion,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
40816,,Excision of mouth lesion,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
40818,,Excise oral mucosa for graft,A2,5162,0.07%,$549.95,0.30%,$0.89
40819,,Excise lip or cheek fold,A2,5163,1.11%,"$1,226.94",0.00%,$0.00
40820,,Treatment of mouth lesion,P3,5164,0.52%,"$2,755.71",1.18%,$2.41
40830,,Repair mouth laceration,P2,5161,0.04%,$241.03,0.00%,$0.00
40831,,Repair mouth laceration,A2,5162,0.07%,$549.95,0.04%,$0.12
40840,,Reconstruction of mouth,A2,5165,3.85%,"$5,631.67",1.41%,$42.66
40842,,Reconstruction of mouth,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
40843,,Reconstruction of mouth,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
40844,,Reconstruction of mouth,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
40845,,Reconstruction of mouth,A2,5165,3.85%,"$5,631.67",3.24%,$98.03
41000,,Drainage of mouth lesion,P3,5162,0.07%,$549.95,0.00%,$0.00
41005,,Drainage of mouth lesion,A2,5161,0.04%,$241.03,0.00%,$0.00
41006,,Drainage of mouth lesion,A2,5163,1.11%,"$1,226.94",0.00%,$0.00
41007,,Drainage of mouth lesion,A2,5163,1.11%,"$1,226.94",0.00%,$0.00
41008,,Drainage of mouth lesion,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
41009,,Drainage of mouth lesion,A2,5162,0.07%,$549.95,0.00%,$0.00
41010,,Incision of tongue fold,A2,5163,1.11%,"$1,226.94",0.00%,$0.00
41015,,Drainage of mouth lesion,A2,5162,0.07%,$549.95,0.00%,$0.00
41016,,Drainage of mouth lesion,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
41017,,Drainage of mouth lesion,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
41018,,Drainage of mouth lesion,A2,5163,1.11%,"$1,226.94",0.00%,$0.00
41019,,Place needles h&n for rt,G2,5165,3.85%,"$5,631.67",2.40%,$72.61
41100,,Biopsy of tongue,P3,5162,0.07%,$549.95,0.01%,$0.01
41105,,Biopsy of tongue,P3,5164,0.52%,"$2,755.71",0.00%,$0.00
41108,,Biopsy of floor of mouth,P3,5072,8.66%,"$1,381.18",0.00%,$0.00
41110,,Excision of tongue lesion,P3,5164,0.52%,"$2,755.71",0.01%,$0.02
41112,,Excision of tongue lesion,A2,5164,0.52%,"$2,755.71",0.35%,$5.18
41113,,Excision of tongue lesion,A2,5164,0.52%,"$2,755.71",0.02%,$0.30
41114,,Excision of tongue lesion,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
41115,,Excision of tongue fold,P3,5163,1.11%,"$1,226.94",0.00%,$0.00
41116,,Excision of mouth lesion,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
41120,,Partial removal of tongue,A2,5165,3.85%,"$5,631.67",0.10%,$3.03
41250,,Repair tongue laceration,N1,,,,,
41251,,Repair tongue laceration,A2,5161,0.04%,$241.03,0.00%,$0.00
41252,,Repair tongue laceration,A2,5161,0.04%,$241.03,0.00%,$0.00
41510,,Tongue to lip surgery,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
41512,,Tongue suspension,J8,5165,3.85%,"$5,631.67",31.00%,"$1,745.82"
41520,,Reconstruction tongue fold,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
41530,,Tongue base vol reduction,P3,5164,0.52%,"$2,755.71",12.58%,$99.91
41800,,Drainage of gum lesion,N1,,,,,
41805,,Removal foreign body gum,P3,5163,1.11%,"$1,226.94",0.00%,$0.00
41806,,Removal foreign body jawbone,P3,5163,1.11%,"$1,226.94",0.00%,$0.00
41820,,Excision gum each quadrant,R2,5164,0.52%,"$2,755.71",0.00%,$0.00
41821,,Excision of gum flap,G2,5163,1.11%,"$1,226.94",0.00%,$0.00
41822,,Excision of gum lesion,P3,5163,1.11%,"$1,226.94",0.00%,$0.00
41823,,Excision of gum lesion,P3,5165,3.85%,"$5,631.67",0.00%,$0.00
41825,,Excision of gum lesion,P3,5164,0.52%,"$2,755.71",0.06%,$0.10
41826,,Excision of gum lesion,P3,5164,0.52%,"$2,755.71",2.44%,$5.20
41827,,Excision of gum lesion,A2,5165,3.85%,"$5,631.67",12.06%,$364.89
41828,,Excision of gum lesion,P3,5163,1.11%,"$1,226.94",0.00%,$0.00
41830,,Removal of gum tissue,P3,5164,0.52%,"$2,755.71",0.00%,$0.00
41850,,Treatment of gum lesion,R2,5163,1.11%,"$1,226.94",0.00%,$0.00
41870,,Periodontal mucosal grafting,G2,5163,1.11%,"$1,226.94",0.00%,$0.00
41872,,Gingivoplasty each quadrant,P3,5164,0.52%,"$2,755.71",0.00%,$0.00
41874,,Alveoloplasty each quadrant,P3,5164,0.52%,"$2,755.71",0.00%,$0.00
42000,,Drainage mouth roof lesion,A2,5161,0.04%,$241.03,0.00%,$0.00
42100,,Biopsy roof of mouth,P3,5163,1.11%,"$1,226.94",0.00%,$0.00
42104,,Excision lesion mouth roof,P3,5164,0.52%,"$2,755.71",0.01%,$0.02
42106,,Excision lesion mouth roof,P3,5164,0.52%,"$2,755.71",0.00%,$0.00
42107,,Excision lesion mouth roof,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42120,,Remove palate/lesion,A2,5165,3.85%,"$5,631.67",0.84%,$25.42
42140,,Excision of uvula,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42145,,Repair palate pharynx/uvula,A2,5165,3.85%,"$5,631.67",1.10%,$33.28
42160,,Treatment mouth roof lesion,P3,5164,0.52%,"$2,755.71",5.78%,$9.58
42180,,Repair lac palate<2 cm,A2,5162,0.07%,$549.95,0.00%,$0.00
42182,,Repair palate,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42200,,Reconstruct cleft palate,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42205,,Reconstruct cleft palate,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42210,,Reconstruct cleft palate,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42215,,Reconstruct cleft palate,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42220,,Reconstruct cleft palate,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42225,,Reconstruct cleft palate,G2,5165,3.85%,"$5,631.67",0.00%,$0.00
42226,,Lengthening of palate,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42227,,Lengthening of palate,G2,5165,3.85%,"$5,631.67",0.00%,$0.00
42235,,Repair palate,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42260,,Repair nose to lip fistula,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42280,,Preparation palate mold,P3,5162,0.07%,$549.95,0.00%,$0.00
42281,,Insertion palate prosthesis,G2,5165,3.85%,"$5,631.67",0.00%,$0.00
42300,,Drainage of salivary gland,A2,5163,1.11%,"$1,226.94",0.00%,$0.00
42305,,Drainage of salivary gland,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42310,,Drainage of salivary gland,A2,5162,0.07%,$549.95,0.00%,$0.00
42320,,Drainage of salivary gland,A2,5162,0.07%,$549.95,0.00%,$0.00
42330,,Removal of salivary stone,P3,5164,0.52%,"$2,755.71",0.46%,$0.71
42335,,Removal of salivary stone,P3,5164,0.52%,"$2,755.71",0.72%,$2.18
42340,,Removal of salivary stone,A2,5164,0.52%,"$2,755.71",0.16%,$2.37
42400,,Biopsy of salivary gland,P3,5071,9.93%,$723.23,0.27%,$0.18
42405,,Biopsy of salivary gland,A2,5163,1.11%,"$1,226.94",0.01%,$0.07
42408,,Excision of salivary cyst,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42409,,Drainage of salivary cyst,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42410,,Excise parotid gland/lesion,A2,5165,3.85%,"$5,631.67",0.20%,$6.05
42415,,Excise parotid gland/lesion,A2,5165,3.85%,"$5,631.67",0.41%,$12.41
42420,,Excise parotid gland/lesion,A2,5165,3.85%,"$5,631.67",0.10%,$3.03
42425,,Excise parotid gland/lesion,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42440,,Excise submaxillary gland,A2,5165,3.85%,"$5,631.67",0.44%,$13.31
42450,,Excise sublingual gland,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42500,,Repair salivary duct,A2,5165,3.85%,"$5,631.67",2.09%,$63.24
42505,,Repair salivary duct,A2,5165,3.85%,"$5,631.67",1.13%,$34.19
42507,,Parotid duct diversion,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42509,,Parotid duct diversion,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42510,,Parotid duct diversion,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42550,,Injection for salivary x-ray,N1,,,,,
42600,,Closure of salivary fistula,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42650,,Dilation of salivary duct,P3,5163,1.11%,"$1,226.94",2.10%,$1.02
42660,,Dilation of salivary duct,P3,5162,0.07%,$549.95,1.23%,$0.74
42665,,Ligation of salivary duct,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42700,,I&d abscess peritonsillar,A2,5161,0.04%,$241.03,0.00%,$0.00
42720,,I&d absc phrngl ntraorl appr,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42725,,I&d absc phrngl xtrnl appr,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42800,,Biopsy of throat,P3,5163,1.11%,"$1,226.94",0.02%,$0.02
42804,,Biopsy of upper nose/throat,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42806,,Biopsy of upper nose/throat,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42808,,Excise pharynx lesion,A2,5164,0.52%,"$2,755.71",0.01%,$0.15
42809,,Remove pharynx foreign body,N1,,,,,
42810,,Excision of neck cyst,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42815,,Excision of neck cyst,A2,5165,3.85%,"$5,631.67",2.01%,$60.81
42820,,Remove tonsils and adenoids,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42821,,Remove tonsils and adenoids,A2,5164,0.52%,"$2,755.71",0.63%,$9.33
42825,,Removal of tonsils,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42826,,Removal of tonsils,A2,5164,0.52%,"$2,755.71",0.18%,$2.66
42830,,Removal of adenoids,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42831,,Removal of adenoids,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42835,,Removal of adenoids,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42836,,Removal of adenoids,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42842,,Extensive surgery of throat,G2,5165,3.85%,"$5,631.67",0.00%,$0.00
42844,,Extensive surgery of throat,G2,5165,3.85%,"$5,631.67",0.00%,$0.00
42860,,Excision of tonsil tags,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42870,,Excision of lingual tonsil,A2,5165,3.85%,"$5,631.67",0.26%,$7.87
42890,,Limited pharyngectomy,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42892,,Revision of pharyngeal walls,A2,5165,3.85%,"$5,631.67",0.00%,$0.00
42900,,Repair throat wound,J8,5163,1.11%,"$1,226.94",79.50%,$975.42
42950,,Reconstruction of throat,A2,5165,3.85%,"$5,631.67",2.96%,$89.56
42955,,Surgical opening of throat,A2,5163,1.11%,"$1,226.94",3.45%,$22.74
42960,,Control throat bleeding,A2,5162,0.07%,$549.95,0.00%,$0.00
42962,,Control throat bleeding,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42970,,Control nose/throat bleeding,R2,5161,0.04%,$241.03,0.00%,$0.00
42972,,Control nose/throat bleeding,A2,5164,0.52%,"$2,755.71",0.00%,$0.00
42975,,Dise eval slp do brth flx dx,R2,5153,0.59%,"$1,570.53",0.12%,$1.01
43020,,Incision of esophagus,G2,5163,1.11%,"$1,226.94",0.00%,$0.00
43030,,Cricopharyngeal myotomy,G2,5165,3.85%,"$5,631.67",1.60%,$48.41
43130,,Removal of esophagus pouch,G2,5165,3.85%,"$5,631.67",1.14%,$34.49
43180,,Esophagoscopy rigid trnso,G2,5165,3.85%,"$5,631.67",1.31%,$39.64
43191,,Esophagoscopy rigid trnso dx,G2,5302,12.56%,"$1,664.65",2.25%,$20.12
43192,,Esophagoscp rig trnso inject,G2,5302,12.56%,"$1,664.65",2.02%,$18.07
43193,,Esophagoscp rig trnso biopsy,G2,5302,12.56%,"$1,664.65",1.57%,$14.04
43194,,Esophagoscp rig trnso rem fb,G2,5302,12.56%,"$1,664.65",4.65%,$41.59
43195,,Esophagoscopy rigid balloon,G2,5303,21.17%,"$3,697.62",13.73%,$272.75
43196,,Esophagoscp guide wire dilat,G2,5302,12.56%,"$1,664.65",5.17%,$46.24
43197,,Esophagoscopy flex dx brush,P3,5301,3.02%,$926.66,0.67%,$0.95
43198,,Esophagosc flex trnsn biopsy,P3,5301,3.02%,$926.66,0.09%,$0.14
43200,,Esophagoscopy flexible brush,A2,5301,3.02%,$926.66,2.34%,$11.65
43201,,Esoph scope w/submucous inj,A2,5302,12.56%,"$1,664.65",7.20%,$64.39
43202,,Esophagoscopy flex biopsy,A2,5302,12.56%,"$1,664.65",1.56%,$13.95
43204,,Esoph scope w/sclerosis inj,A2,5302,12.56%,"$1,664.65",0.00%,$0.00
43205,,Esophagus endoscopy/ligation,A2,5302,12.56%,"$1,664.65",0.82%,$7.33
43206,,Esoph optical endomicroscopy,G2,5302,12.56%,"$1,664.65",0.00%,$0.00
43210,,Egd esophagogastrc fndoplsty,J8,5362,17.34%,"$9,530.94",53.52%,"$5,100.96"
43211,,Esophagoscop mucosal resect,G2,5302,12.56%,"$1,664.65",5.52%,$49.37
43212,,Esophagoscop stent placement,J8,5331,43.15%,"$5,247.97",55.78%,"$2,927.32"
43213,,Esophagoscopy retro balloon,G2,5302,12.56%,"$1,664.65",6.29%,$56.25
43214,,Esophagosc dilate balloon 30,G2,5302,12.56%,"$1,664.65",28.54%,$255.24
43215,,Esophagoscopy flex remove fb,A2,5302,12.56%,"$1,664.65",1.21%,$10.82
43216,,Esophagoscopy lesion removal,A2,5302,12.56%,"$1,664.65",0.00%,$0.00
43217,,Esophagoscopy snare les remv,A2,5302,12.56%,"$1,664.65",0.00%,$0.00
43220,,Esophagoscopy balloon <30mm,A2,5302,12.56%,"$1,664.65",22.06%,$197.29
43226,,Esoph endoscopy dilation,A2,5302,12.56%,"$1,664.65",12.40%,$110.90
43227,,Esophagoscopy control bleed,A2,5302,12.56%,"$1,664.65",0.00%,$0.00
43229,,Esophagoscopy lesion ablate,J8,5303,21.17%,"$3,697.62",53.21%,"$1,967.50"
43231,,Esophagoscop ultrasound exam,A2,5302,12.56%,"$1,664.65",1.27%,$11.36
43232,,Esophagoscopy w/us needle bx,A2,5302,12.56%,"$1,664.65",1.82%,$16.28
43233,,Egd balloon dil esoph30 mm/>,G2,5302,12.56%,"$1,664.65",26.24%,$234.67
43235,,Egd diagnostic brush wash,A2,5301,3.02%,$926.66,0.52%,$2.59
43236,,Uppr gi scope w/submuc inj,A2,5301,3.02%,$926.66,1.29%,$6.42
43237,,Endoscopic us exam esoph,A2,5302,12.56%,"$1,664.65",1.08%,$9.66
43238,,Egd us fine needle bx/aspir,A2,5302,12.56%,"$1,664.65",1.94%,$17.35
43239,,Egd biopsy single/multiple,A2,5301,3.02%,$926.66,0.45%,$2.24
43240,,Egd w/transmural drain cyst,J8,5331,43.15%,"$5,247.97",67.66%,"$3,550.78"
43241,,Egd tube/cath insertion,A2,5302,12.56%,"$1,664.65",9.40%,$84.07
43242,,Egd us fine needle bx/aspir,A2,5302,12.56%,"$1,664.65",1.71%,$15.29
43243,,Egd injection varices,A2,5302,12.56%,"$1,664.65",0.81%,$7.24
43244,,Egd varices ligation,A2,5302,12.56%,"$1,664.65",2.39%,$21.37
43245,,Egd dilate stricture,A2,5302,12.56%,"$1,664.65",22.84%,$204.26
43246,,Egd place gastrostomy tube,A2,5302,12.56%,"$1,664.65",2.21%,$19.76
43247,,Egd remove foreign body,A2,5301,3.02%,$926.66,1.85%,$9.21
43248,,Egd guide wire insertion,A2,5301,3.02%,$926.66,9.62%,$47.89
43249,,Esoph egd dilation <30 mm,A2,5302,12.56%,"$1,664.65",22.31%,$199.53
43250,,Egd cautery tumor polyp,A2,5302,12.56%,"$1,664.65",3.90%,$34.88
43251,,Egd remove lesion snare,A2,5302,12.56%,"$1,664.65",3.26%,$29.16
43252,,Egd optical endomicroscopy,G2,5302,12.56%,"$1,664.65",21.90%,$195.86
43253,,Egd us transmural injxn/mark,G2,5302,12.56%,"$1,664.65",3.76%,$33.63
43254,,Egd endo mucosal resection,G2,5302,12.56%,"$1,664.65",6.32%,$56.52
43255,,Egd control bleeding any,A2,5302,12.56%,"$1,664.65",3.37%,$30.14
43257,,Egd w/thrml txmnt gerd,J8,5303,21.17%,"$3,697.62",49.69%,"$1,837.35"
43259,,Egd us exam duodenum/jejunum,A2,5302,12.56%,"$1,664.65",1.00%,$8.94
43260,,Ercp w/specimen collection,A2,5303,21.17%,"$3,697.62",17.40%,$345.66
43261,,Endo cholangiopancreatograph,A2,5303,21.17%,"$3,697.62",19.23%,$382.01
43262,,Endo cholangiopancreatograph,A2,5303,21.17%,"$3,697.62",21.81%,$433.27
43263,,Ercp sphincter pressure meas,A2,5302,12.56%,"$1,664.65",0.00%,$0.00
43264,,Ercp remove duct calculi,A2,5303,21.17%,"$3,697.62",21.09%,$418.96
43265,,Ercp lithotripsy calculi,A2,5331,43.15%,"$5,247.97",22.89%,$645.38
43266,,Egd endoscopic stent place,J8,5331,43.15%,"$5,247.97",63.20%,"$3,316.72"
43270,,Egd lesion ablation,J8,5302,12.56%,"$1,664.65",39.76%,$661.86
43273,,Endoscopic pancreatoscopy,N1,,,,,
43274,,Ercp duct stent placement,J8,5331,43.15%,"$5,247.97",36.57%,"$1,919.18"
43275,,Ercp remove forgn body duct,G2,5302,12.56%,"$1,664.65",16.98%,$151.86
43276,,Ercp stent exchange w/dilate,J8,5331,43.15%,"$5,247.97",36.71%,"$1,926.53"
43277,,Ercp ea duct/ampulla dilate,G2,5303,21.17%,"$3,697.62",26.00%,$516.50
43278,,Ercp lesion ablate w/dilate,G2,5303,21.17%,"$3,697.62",12.89%,$256.07
43280,,Laparoscopy fundoplasty,G2,5362,17.34%,"$9,530.94",4.13%,$211.48
43281,,Lap paraesophag hern repair,G2,5362,17.34%,"$9,530.94",4.59%,$235.03
43282,,Lap paraesoph her rpr w/mesh,G2,5362,17.34%,"$9,530.94",16.02%,$820.30
43284,,Laps esophgl sphnctr agmntj,J8,5362,17.34%,"$9,530.94",49.02%,"$4,672.07"
43285,,Rmvl esophgl sphnctr dev,G2,5361,5.68%,"$5,641.63",0.02%,$0.61
43290,,Egd flx trnsorl dplmnt balo,J8,5302,12.56%,"$1,664.65",56.40%,$938.86
43291,,Egd flx trnsorl rmvl balo,G2,5301,3.02%,$926.66,0.00%,$0.00
43420,,Repair esophagus opening,G2,5164,0.52%,"$2,755.71",0.00%,$0.00
43450,,Dilate esophagus 1/mult pass,A2,5301,3.02%,$926.66,1.58%,$7.87
43453,,Dilate esophagus,A2,5302,12.56%,"$1,664.65",17.38%,$155.43
43497,,Transorl lwr esophgl myotomy,G2,5331,43.15%,"$5,247.97",20.26%,$571.23
43510,,Surgical opening of stomach,G2,5301,3.02%,$926.66,0.00%,$0.00
43647,,Lap impl electrode antrum,J8,5463,16.04%,"$10,984.52",80.58%,"$8,851.33"
43648,,Lap revise/remv eltrd antrum,G2,5362,17.34%,"$9,530.94",0.00%,$0.00
43651,,Laparoscopy vagus nerve,G2,5361,5.68%,"$5,641.63",0.00%,$0.00
43652,,Laparoscopy vagus nerve,G2,5361,5.68%,"$5,641.63",0.00%,$0.00
43653,,Laparoscopy gastrostomy,A2,5361,5.68%,"$5,641.63",1.15%,$34.86
43752,,Nasal/orogastric w/tube plmt,G2,5735,0.29%,$450.03,8.26%,$19.97
43753,,Tx gastro intub w/asp,N1,,,,,
43754,,Dx gastr intub w/asp spec,N1,,,,,
43755,,Dx gastr intub w/asp specs,G2,5721,0.07%,$138.45,0.00%,$0.00
43756,,Dx duod intub w/asp spec,G2,5301,3.02%,$926.66,0.00%,$0.00
43757,,Dx duod intub w/asp specs,G2,5301,3.02%,$926.66,0.00%,$0.00
43761,,Reposition gastrostomy tube,A2,5371,2.30%,$256.47,4.36%,$6.01
43762,,Rplc gtube no revj trc,G2,5371,2.30%,$256.47,1.54%,$2.12
43763,,Rplc gtube revj gstrst trc,G2,5371,2.30%,$256.47,1.86%,$2.56
43770,,Lap place gastr adj device,J8,5362,17.34%,"$9,530.94",31.00%,"$2,954.59"
43772,,Lap rmvl gastr adj device,G2,5303,21.17%,"$3,697.62",0.03%,$0.60
43773,,Lap replace gastr adj device,G2,5361,5.68%,"$5,641.63",18.60%,$563.76
43774,,Lap rmvl gastr adj all parts,G2,5303,21.17%,"$3,697.62",0.33%,$6.56
43830,,Gstrst open wo constj tube,G2,5302,12.56%,"$1,664.65",0.55%,$4.92
43831,,Gastrostomy open neonatal,G2,5301,3.02%,$926.66,0.00%,$0.00
43840,,Gstrrphy sutr duol/gstr ulcr,G2,5303,21.17%,"$3,697.62",0.70%,$13.91
43870,,Closure gastrostomy surgical,A2,5303,21.17%,"$3,697.62",0.51%,$10.13
43886,,Gstr rstcv px opn revj port,G2,5055,1.00%,"$3,612.43",0.00%,$0.00
43887,,Gstr rstcv px opn rmvl port,G2,5054,0.73%,"$2,100.65",5.33%,$60.15
43888,,Gstr rstcv px opn rmvl&rplc,G2,5055,1.00%,"$3,612.43",18.79%,$364.67
43889,,Gstr rstcv px trnsorl esg,G2,5362,17.34%,"$9,530.94",0.00%,$0.00
44100,,Biopsy of bowel,A2,5301,3.02%,$926.66,0.00%,$0.00
44180,,Lap enterolysis,G2,5361,5.68%,"$5,641.63",1.12%,$33.95
44186,,Lap jejunostomy,G2,5361,5.68%,"$5,641.63",1.43%,$43.34
44300,,Open bowel to skin,G2,5302,12.56%,"$1,664.65",0.00%,$0.00
44312,,Revision of ileostomy,A2,5055,1.00%,"$3,612.43",0.26%,$5.05
44314,,Revision of ileostomy,G2,5055,1.00%,"$3,612.43",0.00%,$0.00
44340,,Revision of colostomy,A2,5055,1.00%,"$3,612.43",0.11%,$2.13
44345,,Revision of colostomy,G2,5055,1.00%,"$3,612.43",0.00%,$0.00
44346,,Revision of colostomy,G2,5055,1.00%,"$3,612.43",0.00%,$0.00
44360,,Small bowel endoscopy,A2,5302,12.56%,"$1,664.65",1.25%,$11.18
44361,,Small bowel endoscopy/biopsy,A2,5302,12.56%,"$1,664.65",0.77%,$6.89
44363,,Small bowel endoscopy,A2,5302,12.56%,"$1,664.65",4.48%,$40.07
44364,,Small bowel endoscopy,A2,5302,12.56%,"$1,664.65",6.57%,$58.76
44365,,Small bowel endoscopy,A2,5302,12.56%,"$1,664.65",3.54%,$31.66
44366,,Small bowel endoscopy,A2,5302,12.56%,"$1,664.65",2.26%,$20.21
44369,,Small bowel endoscopy,A2,5302,12.56%,"$1,664.65",1.47%,$13.15
44370,,Small bowel endoscopy/stent,J8,5331,43.15%,"$5,247.97",68.25%,"$3,581.74"
44372,,Small bowel endoscopy,A2,5302,12.56%,"$1,664.65",5.69%,$50.89
44373,,Small bowel endoscopy,A2,5302,12.56%,"$1,664.65",9.63%,$86.12
44376,,Small bowel endoscopy,A2,5302,12.56%,"$1,664.65",0.64%,$5.72
44377,,Small bowel endoscopy/biopsy,A2,5302,12.56%,"$1,664.65",1.20%,$10.73
44378,,Small bowel endoscopy,A2,5302,12.56%,"$1,664.65",1.62%,$14.49
44379,,S bowel endoscope w/stent,J8,5331,43.15%,"$5,247.97",72.37%,"$3,797.96"
44380,,Small bowel endoscopy br/wa,A2,5301,3.02%,$926.66,0.71%,$3.53
44381,,Small bowel endoscopy br/wa,G2,5302,12.56%,"$1,664.65",17.29%,$154.63
44382,,Small bowel endoscopy,A2,5301,3.02%,$926.66,0.36%,$1.79
44384,,Small bowel endoscopy,G2,5302,12.56%,"$1,664.65",19.80%,$177.08
44385,,Endoscopy of bowel pouch,A2,5311,0.11%,$950.19,0.48%,$2.45
44386,,Endoscopy bowel pouch/biop,A2,5311,0.11%,$950.19,0.39%,$1.99
44388,,Colonoscopy thru stoma spx,A2,5311,0.11%,$950.19,0.14%,$0.71
44389,,Colonoscopy with biopsy,A2,5312,0.64%,"$1,222.44",0.41%,$2.69
44390,,Colonoscopy for foreign body,A2,5311,0.11%,$950.19,9.48%,$48.39
44391,,Colonoscopy for bleeding,A2,5312,0.64%,"$1,222.44",3.96%,$26.01
44392,,Colonoscopy & polypectomy,A2,5312,0.64%,"$1,222.44",0.90%,$5.91
44394,,Colonoscopy w/snare,A2,5312,0.64%,"$1,222.44",0.77%,$5.06
44401,,Colonoscopy with ablation,G2,5312,0.64%,"$1,222.44",0.00%,$0.00
44402,,Colonoscopy w/stent plcmt,J8,5331,43.15%,"$5,247.97",81.17%,"$4,259.78"
44403,,Colonoscopy w/resection,G2,5312,0.64%,"$1,222.44",2.30%,$15.11
44404,,Colonoscopy w/injection,G2,5312,0.64%,"$1,222.44",8.85%,$58.12
44405,,Colonoscopy w/dilation,G2,5312,0.64%,"$1,222.44",30.00%,$197.03
44406,,Colonoscopy w/ultrasound,G2,5312,0.64%,"$1,222.44",0.00%,$0.00
